blkaddr,offense,time,x,y
1300 SAN PABLO AV,BURGLARY COMMERCIAL,2019-07-11 03:27:00,-122.295798,37.880228
1400 GRIZZLY PEAK BL,VEHICLE STOLEN,2019-07-11 17:00:00,-122.24847,37.884902
1200 SAN PABLO AV,THEFT FROM AUTO,2019-07-11 08:00:00,-122.296381,37.882033
1000 ASHBY AV,VEHICLE STOLEN,2019-07-11 20:00:00,-122.289194,37.851653
CURTIS STREET & UNIVERSITY AV,ALCOHOL OFFENSE,2019-07-11 01:38:00,-122.289522,37.869488
2700 TELEGRAPH AV,BURGLARY AUTO,2019-07-11 00:00:00,-122.259001,37.861387
1900 CHANNING WY,BURGLARY RESIDENTIAL,2019-07-11 18:00:00,-122.272027,37.865205
1500 BERKELEY WY,BURGLARY AUTO,2019-07-11 00:00:00,-122.281978,37.871311
1600 BELVEDERE AV,FRAUD/FORGERY,2019-07-11 11:57:00,-122.2897,37.875708
2000 OREGON ST,BURGLARY AUTO,2019-07-11 16:40:00,-122.268709,37.857377
1800 FOURTH ST,THEFT FELONY (OVER $950),2019-07-11 14:00:00,-122.300618,37.869888
800 HEINZ AV,BURGLARY AUTO,2019-07-11 19:00:00,-122.293864,37.853079
200 UNIVERSITY AV,BURGLARY AUTO,2019-07-11 23:30:00,-122.309967,37.865511
2200 SHATTUCK AV,DISTURBANCE,2019-07-11 20:10:00,-122.268028,37.869363
2100 SHATTUCK AV,THEFT MISD. (UNDER $950),2019-07-11 16:16:00,-122.268285,37.871167
2900 ELLIS ST,ROBBERY,2019-07-11 12:53:00,-122.27339,37.85583
2000 KITTREDGE ST,BURGLARY AUTO,2019-07-11 20:15:00,-122.270054,37.868204
1700 WARD ST,NARCOTICS,2019-07-12 12:53:00,-122.275421,37.858392
2200 MCGEE AV,VANDALISM,2019-07-12 16:00:00,-122.277222,37.868108
1900 4TH ST,THEFT MISD. (UNDER $950),2019-07-12 18:00:00,-122.300093,37.86825
1100 HEARST AV,BURGLARY RESIDENTIAL,2019-07-12 08:00:00,-122.292485,37.870417
2100 ALLSTON WY,ASSAULT/BATTERY MISD.,2019-07-12 17:10:00,-122.267883,37.86939
1500 UNIVERSITY AV,THEFT MISD. (UNDER $950),2019-07-12 16:45:00,-122.281585,37.870396
3000 SAN PABLO AV,ASSAULT/BATTERY MISD.,2019-07-12 13:28:00,-122.286667,37.851919
2900 BENVENUE AV,THEFT MISD. (UNDER $950),2019-07-12 23:00:00,-122.254397,37.858156
1100 GLEN AV,THEFT MISD. (UNDER $950),2019-07-12 22:00:00,-122.264514,37.887747
1200 FRANCISCO ST,VEHICLE STOLEN,2019-07-12 20:00:00,-122.289659,37.87304
1800 BERKELEY WY,IDENTITY THEFT,2019-07-12 20:00:00,-122.275372,37.872166
1200 SAN PABLO AV,IDENTITY THEFT,2019-07-12 16:00:00,-122.296381,37.882033
3000 TELEGRAPH AV,DOMESTIC VIOLENCE,2019-07-12 15:40:00,-122.259841,37.855435
1700 WALNUT ST,IDENTITY THEFT,2019-07-12 00:01:00,-122.267789,37.876595
1200 SAN PABLO AV,THEFT MISD. (UNDER $950),2019-07-12 13:44:00,-122.296381,37.882033
2000 SECOND ST,BURGLARY AUTO,2019-07-12 08:00:00,-122.302083,37.866981
1200 SIXTH ST,BURGLARY AUTO,2019-07-12 18:00:00,-122.30191,37.881142
2500 REGENT ST,VANDALISM,2019-07-12 22:15:00,-122.257795,37.865202
1000 GILMAN ST,THEFT MISD. (UNDER $950),2019-07-12 20:49:00,-122.297498,37.88014
1200 ASHBY AV,THEFT MISD. (UNDER $950),2019-07-12 12:05:00,-122.286336,37.852211
2400 BONAR ST,VANDALISM,2019-07-12 16:00:00,-122.286176,37.863241
1400 SHATTUCK AV,VEHICLE STOLEN,2019-07-12 00:00:00,-122.269551,37.881957
2400 DWIGHT WY,ROBBERY,2019-07-12 15:45:00,-122.260719,37.864826
1400 EASTSHORE DR,IDENTITY THEFT,2019-07-13 23:52:00,-122.306138,37.876085
BANCROFT WY & FULTON ST,DOMESTIC VIOLENCE,2019-07-13 02:17:00,-122.265858,37.867831
2300 EIGHTH ST,THEFT MISD. (UNDER $950),2019-07-13 17:15:00,-122.294086,37.863945
1400 ORDWAY ST,BURGLARY RESIDENTIAL,2019-07-13 09:00:00,-122.287386,37.878737
2100 KITTREDGE ST,VANDALISM,2019-07-13 13:45:00,-122.26781,37.868512
GILMAN STREET & 2ND ST,VEHICLE RECOVERED,2019-07-13 01:53:00,-122.305788,37.878461
2000 5TH ST,THEFT FROM AUTO,2019-07-13 00:01:00,-122.298682,37.867271
2100 DERBY ST,THEFT FROM AUTO,2019-07-13 00:01:00,-122.266802,37.860366
2000 SHATTUCK AV,ALCOHOL OFFENSE,2019-07-13 19:10:00,-122.268389,37.8719
700 KEELER AV,THEFT MISD. (UNDER $950),2019-07-13 18:00:00,-122.264973,37.899211
2400 DURANT AV,ROBBERY,2019-07-13 01:45:00,-122.26127,37.867513
1300 SAN PABLO AV,THEFT MISD. (UNDER $950),2019-07-13 17:36:00,-122.295798,37.880228
1200 ASHBY AV,NARCOTICS,2019-07-13 00:06:00,-122.286336,37.852211
1700 SOLANO AV,BURGLARY COMMERCIAL,2019-07-13 00:20:00,-122.282158,37.891214
2500 TELEGRAPH AV,DISTURBANCE,2019-07-13 22:04:00,-122.258577,37.864827
2400 DURANT AV,BURGLARY AUTO,2019-07-13 19:00:00,-122.26127,37.867513
2300 PIEDMONT AV,BURGLARY RESIDENTIAL,2019-07-13 10:00:00,-122.252365,37.869839
800 POTTER ST,BURGLARY AUTO,2019-07-13 16:30:00,-122.294689,37.850798
HEARST AV & CALIFORNIA ST,DISTURBANCE,2019-07-13 13:45:00,-122.279988,37.872435
DERBY STREET & HILLEGASS AV,ASSAULT/BATTERY FEL.,2019-07-13 17:51:00,-122.256169,37.861661
2400 DURANT AV,ROBBERY,2019-07-13 16:50:00,-122.26127,37.867513
1800 FOURTH ST,THEFT FELONY (OVER $950),2019-07-13 10:01:00,-122.300618,37.869888
3000 SAN PABLO AV,DOMESTIC VIOLENCE,2019-07-13 10:54:00,-122.286667,37.851919
2100 UNIVERSITY AV,VANDALISM,2019-07-13 20:00:00,-122.267835,37.872175
2900 DEAKIN ST,VEHICLE STOLEN,2019-07-13 03:30:00,-122.262649,37.857254
ADDISON STREET & 4TH ST,BURGLARY AUTO,2019-07-13 03:45:00,-122.299483,37.866253
2100 PRINCE ST,THEFT MISD. (UNDER $950),2019-07-13 07:04:00,-122.266131,37.8531
1700 PORTLAND AV,THEFT FROM AUTO,2019-07-13 15:00:00,-122.284061,37.894629
2700 DANA ST,THEFT FROM AUTO,2019-07-13 07:00:00,-122.259948,37.861118
HEARST AV & MARTIN LUTHER KING JR WY,VANDALISM,2019-07-13 14:00:00,-122.273214,37.873327
1700 SPRUCE ST,BURGLARY RESIDENTIAL,2019-07-13 22:30:00,-122.265567,37.876921
1100 SAN PABLO AV,BURGLARY COMMERCIAL,2019-07-13 22:00:00,-122.296991,37.883948
3100 ETON AV,BURGLARY RESIDENTIAL,2019-07-13 21:40:00,-122.251243,37.854012
800 POTTER ST,BURGLARY AUTO,2019-07-13 15:30:00,-122.294689,37.850798
1900 SHATTUCK AV,ROBBERY,2019-07-13 11:20:00,-122.268616,37.873687
800 CONTRA COSTA AV,BURGLARY AUTO,2019-07-13 22:30:00,-122.276085,37.894483
TUNNEL ROAD & DOMINGO AV,THEFT MISD. (UNDER $950),2019-07-13 22:14:00,-122.243865,37.858079
ALLSTON WY & OXFORD ST,BURGLARY AUTO,2019-07-13 21:00:00,-122.265882,37.869652
2200 FULTON ST,BURGLARY AUTO,2019-07-14 21:00:00,-122.266279,37.868706
600 UNIVERSITY AV,BURGLARY AUTO,2019-07-14 08:30:00,-122.30251,37.866976
TELEGRAPH AV & PRINCE ST,NARCOTICS,2019-07-14 19:29:00,-122.260048,37.853875
CHANNING WY & MILVIA ST,SEXUAL ASSAULT MISD.,2019-07-14 09:40:00,-122.27005,37.865466
TELEGRAPH AV & DURANT AV,ALCOHOL OFFENSE,2019-07-14 01:51:00,-122.258994,37.867816
100 SPINNAKER WY,BURGLARY AUTO,2019-07-14 12:00:00,-122.316238,37.870287
2100 CHANNING WY,BURGLARY RESIDENTIAL,2019-07-14 00:00:00,-122.267244,37.865826
1400 HARMON ST,THEFT MISD. (UNDER $950),2019-07-14 19:00:00,-122.279588,37.848606
2000 ALLSTON WY,BURGLARY AUTO,2019-07-14 16:00:00,-122.270064,37.869105
COLUSA AV & MONTEREY AV,THEFT MISD. (UNDER $950),2019-07-14 07:00:00,-122.278387,37.887213
2100 CEDAR ST,ASSAULT/BATTERY MISD.,2019-07-14 15:00:00,-122.269023,37.878423
1900 SHATTUCK AV,DISTURBANCE,2019-07-14 08:27:00,-122.268616,37.873687
1300 GILMAN ST,BURGLARY COMMERCIAL,2019-07-14 23:00:00,-122.289688,37.881366
2300 TELEGRAPH AV,DISTURBANCE,2019-07-14 09:51:00,-122.259189,37.868714
2200 DWIGHT WY,ASSAULT/BATTERY MISD.,2019-07-14 12:26:00,-122.265263,37.864238
3200 ADELINE ST,NARCOTICS,2019-07-14 17:02:00,-122.270897,37.850385
ORCHARD LANE & MOSSWOOD LN,VANDALISM,2019-07-14 00:00:00,-122.249327,37.869114
1800 HARMON ST,THEFT FELONY (OVER $950),2019-07-14 19:00:00,-122.272671,37.849512
1200 RUSSELL ST,BURGLARY AUTO,2019-07-14 10:00:00,-122.285643,37.853864
CAMELIA STREET & 6TH ST,BURGLARY AUTO,2019-07-15 19:30:00,-122.30078,37.877623
2400 TELEGRAPH AV,NARCOTICS,2019-07-15 01:25:00,-122.258779,37.866761
10TH STREET & UNIVERSITY AV,DOMESTIC VIOLENCE,2019-07-15 10:30:00,-122.293322,37.868915
100 SEAWALL DR,BURGLARY AUTO,2019-07-15 19:30:00,-122.317566,37.863611
1200 VIRGINIA ST,VANDALISM,2019-07-15 22:00:00,-122.289764,37.873941
100 SEAWALL DR,NARCOTICS,2019-07-15 03:14:00,-122.317566,37.863611
200 UNIVERSITY AV,THEFT FELONY (OVER $950),2019-07-15 13:00:00,-122.309967,37.865511
2900 RUSSELL ST,BURGLARY AUTO,2019-07-15 22:05:00,-122.248189,37.858783
2ND STREET & JONES ST,GUN/WEAPON,2019-07-15 00:22:00,-122.304473,37.874369
2000 KITTREDGE ST,BURGLARY AUTO,2019-07-15 18:30:00,-122.270054,37.868204
1100 OXFORD ST,BURGLARY AUTO,2019-07-15 22:30:00,-122.267659,37.88878
1300 SAN PABLO AV,BURGLARY AUTO,2019-07-15 18:00:00,-122.295798,37.880228
1000 ADDISON ST,ASSAULT/BATTERY MISD.,2019-07-15 09:53:00,-122.293938,37.867383
1600 2ND ST,ASSAULT/BATTERY MISD.,2019-07-15 07:15:00,-122.303889,37.872599
2000 SAN PABLO AV,DOMESTIC VIOLENCE,2019-07-15 14:40:00,-122.292131,37.868815
3000 TELEGRAPH AV,BURGLARY AUTO,2019-07-15 12:00:00,-122.259841,37.855435
2900 NEWBURY ST,ALCOHOL OFFENSE,2019-07-15 23:10:00,-122.267596,37.856614
900 UNIVERSITY AV,BURGLARY AUTO,2019-07-15 22:00:00,-122.296013,37.868263
1500 POSEN AV,VEHICLE STOLEN,2019-07-15 20:30:00,-122.285672,37.883608
200 ALVARADO RD,VEHICLE STOLEN,2019-07-15 14:00:00,-122.236484,37.855969
1300 ROSE ST,THEFT FELONY (OVER $950),2019-07-15 22:00:00,-122.28868,37.876897
1200 UNIVERSITY AV,ROBBERY,2019-07-15 21:00:00,-122.28953,37.869385
1200 SAN PABLO AV,BURGLARY AUTO,2019-07-15 14:20:00,-122.296381,37.882033
SOLANO AV & ENSENADA AV,ASSAULT/BATTERY MISD.,2019-07-15 09:00:00,-122.281375,37.89126
1400 UNIVERSITY AV,THEFT MISD. (UNDER $950),2019-07-15 18:10:00,-122.284263,37.870054
1000 MURRAY ST,VANDALISM,2019-07-15 03:15:00,-122.289129,37.851203
1500 OXFORD ST,ASSAULT/BATTERY MISD.,2019-07-16 17:58:00,-122.267051,37.880519
2900 RUSSELL ST,BURGLARY AUTO,2019-07-16 04:00:00,-122.248189,37.858783
1400 LA LOMA AV,VANDALISM,2019-07-16 02:15:00,-122.257888,37.883505
ADELINE STREET & HARMON ST,THEFT FROM PERSON,2019-07-16 20:05:00,-122.271149,37.849675
1400 SHATTUCK AV,THEFT MISD. (UNDER $950),2019-07-16 14:30:00,-122.269551,37.881957
1400 ORDWAY ST,VEHICLE STOLEN,2019-07-16 20:00:00,-122.287386,37.878737
HARRISON STREET & 5TH ST,BURGLARY AUTO,2019-07-16 21:20:00,-122.303115,37.880922
2000 4TH ST,VANDALISM,2019-07-16 00:00:00,-122.299898,37.867613
1800 WARD ST,BURGLARY AUTO,2019-07-16 22:00:00,-122.273365,37.858673
1100 VIRGINIA ST,BURGLARY AUTO,2019-07-16 03:45:00,-122.293465,37.873455
1200 SEVENTH ST,BURGLARY AUTO,2019-07-16 11:15:00,-122.300827,37.881225
2500 FULTON ST,BURGLARY AUTO,2019-07-16 23:30:00,-122.265263,37.864238
6TH STREET & HEARST AV,NARCOTICS,2019-07-16 13:19:00,-122.2981,37.869314
1800 FRANCISCO ST,THEFT FELONY (OVER $950),2019-07-16 00:15:00,-122.275696,37.874827
1700 UNIVERSITY AV,THEFT MISD. (UNDER $950),2019-07-16 22:00:00,-122.27733,37.870948
4TH STREET & ALLSTON WY,BURGLARY AUTO,2019-07-16 16:30:00,-122.299024,37.864836
3300 ADELINE ST,THEFT MISD. (UNDER $950),2019-07-16 20:30:00,-122.271773,37.848292
900 SPRUCE ST,THEFT MISD. (UNDER $950),2019-07-16 15:11:00,-122.267605,37.893104
2000 ALLSTON WY,BURGLARY AUTO,2019-07-16 15:15:00,-122.270064,37.869105
RUSSELL STREET & PARK ST,NARCOTICS,2019-07-16 16:59:00,-122.28319,37.854274
1600 RUSSELL ST,ROBBERY,2019-07-16 22:30:00,-122.277126,37.85525
1500 FAIRVIEW ST,BURGLARY AUTO,2019-07-16 23:00:00,-122.277907,37.849747
2300 TELEGRAPH AV,THEFT MISD. (UNDER $950),2019-07-16 15:40:00,-122.259189,37.868714
1700 UNIVERSITY AV,SEXUAL ASSAULT FEL.,2019-07-17 21:28:00,-122.27733,37.870948
DWIGHT WY & SHATTUCK AV,DISTURBANCE,2019-07-17 11:20:00,-122.267307,37.863977
MC GEE AV & UNIVERSITY AV,BRANDISHING,2019-07-17 23:30:00,-122.277532,37.871033
1400 SEVENTH ST,BURGLARY RESIDENTIAL,2019-07-17 13:30:00,-122.299723,37.87783
1700 SAN PABLO AV,DOMESTIC VIOLENCE,2019-07-17 03:44:00,-122.293558,37.87325
2000 LOS ANGELES AV,ALCOHOL OFFENSE,2019-07-17 00:46:00,-122.271607,37.89005
100 SEAWALL DR,BURGLARY AUTO,2019-07-17 17:00:00,-122.317566,37.863611
1100 ARCH ST,THEFT FROM AUTO,2019-07-17 20:00:00,-122.266538,37.888792
700 UNIVERSITY AV,ALCOHOL OFFENSE,2019-07-17 23:02:00,-122.300468,37.867307
1900 ACTON ST,VANDALISM,2019-07-17 18:15:00,-122.284447,37.871225
2500 CHANNING WY,THEFT MISD. (UNDER $950),2019-07-17 12:30:00,-122.258812,37.866919
1300 ALCATRAZ AV,THEFT MISD. (UNDER $950),2019-07-17 14:30:00,-122.281175,37.847442
2300 TELEGRAPH AV,THEFT MISD. (UNDER $950),2019-07-17 10:16:00,-122.259189,37.868714
3000 TELEGRAPH AV,BURGLARY AUTO,2019-07-17 12:15:00,-122.259841,37.855435
2200 SHATTUCK AV,ASSAULT/BATTERY MISD.,2019-07-17 22:50:00,-122.268028,37.869363
1000 GILMAN ST,ROBBERY,2019-07-17 12:42:00,-122.297498,37.88014
TELEGRAPH AV & CARLETON ST,DISTURBANCE,2019-07-17 16:54:00,-122.258872,37.862321
3100 COLLEGE AVE,ROBBERY,2019-07-17 22:05:00,-122.252715,37.853665
2100 SHATTUCK AV,THEFT MISD. (UNDER $950),2019-07-17 21:08:00,-122.268285,37.871167
1600 ALCATRAZ AV,VEHICLE STOLEN,2019-07-17 18:00:00,-122.275807,37.848152
SAN PABLO AV & HASKELL ST,NARCOTICS,2019-07-17 22:32:00,-122.286089,37.850532
1700 SHATTUCK AVE,THEFT FELONY (OVER $950),2019-07-17 08:00:00,-122.268923,37.876307
ALLSTON WY & MILVIA ST,BURGLARY AUTO,2019-07-17 20:40:00,-122.270463,37.869057
1100 WOODSIDE RD,THEFT MISD. (UNDER $950),2019-07-18 12:30:00,-122.253468,37.893033
2300 SHATTUCK AV,THEFT FELONY (OVER $950),2019-07-18 09:30:00,-122.267802,37.867176
1700 BANCROFT WAY,THEFT FELONY (OVER $950),2019-07-18 14:35:00,-122.276847,37.866426
3000 TELEGRAPH AV,DISTURBANCE,2019-07-18 16:25:00,-122.259841,37.855435
1900 SHATTUCK AV,DISTURBANCE,2019-07-18 18:28:00,-122.268616,37.873687
2100 SAN PABLO AV,BURGLARY AUTO,2019-07-18 20:45:00,-122.291709,37.867501
1400 ORDWAY ST,VEHICLE STOLEN,2019-07-18 17:00:00,-122.287386,37.878737
1900 STUART ST,BRANDISHING,2019-07-18 02:57:00,-122.271494,37.857951
1600 LA LOMA AV,FRAUD/FORGERY,2019-07-18 14:00:00,-122.257697,37.879611
1900 UNIVERSITY AV,BURGLARY AUTO,2019-07-18 21:25:00,-122.272714,37.871544
2300 TELEGRAPH AV,THEFT MISD. (UNDER $950),2019-07-18 13:55:00,-122.259189,37.868714
1500 BEVERLY PL,VEHICLE STOLEN,2019-07-18 16:00:00,-122.283626,37.886234
2500 TELEGRAPH AVE,BURGLARY AUTO,2019-07-18 22:25:00,-122.258577,37.864827
BANCROFT WY & FULTON ST,SEXUAL ASSAULT MISD.,2019-07-18 08:14:00,-122.265858,37.867831
3300 MARTIN LUTHER KING JR WY,VANDALISM,2019-07-18 02:13:00,-122.271561,37.848611
2500 SAN PABLO AV,BURGLARY AUTO,2019-07-18 20:30:00,-122.289632,37.861078
1700 SHATTUCK AV,MISSING ADULT,2019-07-18 15:30:00,-122.268923,37.876307
1600 CURTIS ST,THEFT FROM AUTO,2019-07-18 00:00:00,-122.290549,37.875553
2400 DURANT AV,THEFT MISD. (UNDER $950),2019-07-18 22:40:00,-122.26127,37.867513
2000 SHATTUCK AV,FRAUD/FORGERY,2019-07-18 11:00:00,-122.268389,37.8719
2400 TELEGRAPH AV,THEFT MISD. (UNDER $950),2019-07-18 17:00:00,-122.258779,37.866761
200 MARINA BL,BURGLARY AUTO,2019-07-18 00:01:00,-122.313656,37.868667
2400 CHANNING WY,SEXUAL ASSAULT MISD.,2019-07-18 08:50:00,-122.26108,37.866622
2400 SAN PABLO AVE,ALCOHOL OFFENSE,2019-07-18 13:52:00,-122.290094,37.862512
700 CONTRA COSTA AV,BURGLARY AUTO,2019-07-18 23:50:00,-122.277424,37.896648
2100 MARTIN LUTHER KING JR WY,NARCOTICS,2019-07-18 20:07:00,-122.272805,37.869688
2000 HASTE ST,BURGLARY AUTO,2019-07-18 05:00:00,-122.269954,37.86456
HAROLD WY & ALLSTON WY,DISTURBANCE,2019-07-18 21:23:00,-122.269308,37.8692
900 GILMAN ST,BURGLARY AUTO,2019-07-18 20:00:00,-122.299779,37.879677
2900 COLLEGE AV,THEFT MISD. (UNDER $950),2019-07-18 14:40:00,-122.253179,37.858356
SHATTUCK AV & ALLSTON WY,MUNICIPAL CODE,2019-07-18 18:50:00,-122.267883,37.86939
1900 MCGEE AV,BURGLARY RESIDENTIAL,2019-07-18 15:00:00,-122.277692,37.87241
WARD STREET & TELEGRAPH AV,THEFT MISD. (UNDER $950),2019-07-19 22:00:00,-122.259132,37.860456
1900 SHATTUCK AV,DISTURBANCE,2019-07-19 20:48:00,-122.268616,37.873687
2747 BANCROFT WAY,THEFT MISD. (UNDER $950),2019-07-19 15:30:00,-122.252494,37.869557
UNIVERSITY AV & SAN PABLO AV,ALCOHOL OFFENSE,2019-07-19 00:15:00,-122.292204,37.869041
KING STREET & TYLER ST,BRANDISHING,2019-07-19 16:30:00,-122.274145,37.852998
1100 VIRGINIA ST,BURGLARY AUTO,2019-07-19 10:25:00,-122.293465,37.873455
2300 FOURTH ST,DOMESTIC VIOLENCE,2019-07-19 13:37:00,-122.298359,37.862817
2300 DWIGHT WY,THEFT MISD. (UNDER $950),2019-07-19 16:00:00,-122.262993,37.864535
1300 VIRGINIA ST,VEHICLE STOLEN,2019-07-19 18:00:00,-122.288542,37.874095
1400 LE ROY AV,THEFT MISD. (UNDER $950),2019-07-19 20:30:00,-122.260725,37.88293
1800 EUCLID AV,DISTURBANCE,2019-07-19 13:18:00,-122.260336,37.876045
2500 SAN PABLO AV,THEFT MISD. (UNDER $950),2019-07-19 15:55:00,-122.289632,37.861078
HEARST AV & WALNUT ST,SEXUAL ASSAULT MISD.,2019-07-19 20:40:00,-122.267488,37.874002
2200 ROOSEVELT AV,BURGLARY RESIDENTIAL,2019-07-19 15:00:00,-122.276063,37.868194
2500 HILLEGASS AV,SEXUAL ASSAULT FEL.,2019-07-19 00:01:00,-122.256487,37.865149
2900 SAN PABLO AV,ASSAULT/BATTERY MISD.,2019-07-19 21:33:00,-122.287202,37.853576
2200 HAROLD WY,BURGLARY AUTO,2019-07-19 22:00:00,-122.269308,37.8692
1900 CEDAR ST,THEFT FELONY (OVER $950),2019-07-19 23:55:00,-122.273697,37.877822
200 UNIVERSITY AV,BURGLARY AUTO,2019-07-19 20:15:00,-122.309967,37.865511
1900 CENTER ST,BURGLARY AUTO,2019-07-19 21:30:00,-122.272804,37.869685
1900 VIRGINIA ST,THEFT FELONY (OVER $950),2019-07-19 23:00:00,-122.273517,37.876018
1900 MARTIN LUTHER KING JR WY,THEFT MISD. (UNDER $950),2019-07-19 02:00:00,-122.273187,37.873085
1300 2ND ST,THEFT FROM AUTO,2019-07-19 08:00:00,-122.305642,37.878016
1600 THOUSAND OAKS BLVD,THEFT FELONY (OVER $950),2019-07-19 22:00:00,-122.285222,37.896558
2100 MILVIA ST,ASSAULT/BATTERY MISD.,2019-07-19 17:47:00,-122.270612,37.870603
2000 CHANNING WAY,BURGLARY RESIDENTIAL,2019-07-19 06:33:00,-122.269774,37.865501
1400 TENTH ST,DISTURBANCE,2019-07-19 23:16:00,-122.296373,37.878372
1500 BONITA AV,THEFT FROM AUTO,2019-07-19 20:40:00,-122.272745,37.879787
800 CAMELIA ST,VEHICLE STOLEN,2019-07-19 19:30:00,-122.301918,37.877393
2700 BENVENUE AV,BURGLARY AUTO,2019-07-19 18:30:00,-122.254736,37.861591
700 HARRISON ST,ASSAULT/BATTERY FEL.,2019-07-20 06:30:00,-122.304962,37.88055
1100 COWPER ST,VANDALISM,2019-07-20 18:00:00,-122.291472,37.86727
100 UNIVERSITY AV,BURGLARY AUTO,2019-07-20 13:05:00,-122.316113,37.86331
2100 SHATTUCK AV,THEFT MISD. (UNDER $950),2019-07-20 10:08:00,-122.268285,37.871167
2000 8TH ST,BURGLARY AUTO,2019-07-20 00:00:00,-122.295508,37.868366
3000 ADELINE ST,DISTURBANCE,2019-07-20 13:25:00,-122.269079,37.85488
1600 BONITA AV,THEFT FELONY (OVER $950),2019-07-20 00:01:00,-122.272558,37.877983
1400 UNIVERSITY AV,ROBBERY,2019-07-20 21:25:00,-122.284263,37.870054
1900 CENTER ST,BURGLARY AUTO,2019-07-20 06:00:00,-122.272804,37.869685
ALLSTON WY & JEFFERSON AV,FRAUD/FORGERY,2019-07-20 16:03:00,-122.278332,37.868058
3200 SACRAMENTO ST,ASSAULT/BATTERY MISD.,2019-07-20 02:34:00,-122.278174,37.849431
1200 BONITA AVE,THEFT FELONY (OVER $950),2019-07-20 21:30:00,-122.273547,37.885385
1900 UNIVERSITY AV,VEHICLE STOLEN,2019-07-20 19:30:00,-122.272714,37.871544
2000 4TH ST,THEFT MISD. (UNDER $950),2019-07-20 16:27:00,-122.299898,37.867613
3300 ADELINE ST,ROBBERY,2019-07-20 17:00:00,-122.271773,37.848292
2400 MILVIA ST,THEFT FELONY (OVER $950),2019-07-20 03:40:00,-122.27005,37.865466
1200 KAINS AV,BURGLARY AUTO,2019-07-20 14:45:00,-122.295464,37.882457
1900 HOPKINS ST,THEFT FELONY (OVER $950),2019-07-20 03:45:00,-122.274771,37.885541
1400 SHATTUCK AV,DOMESTIC VIOLENCE,2019-07-20 17:18:00,-122.269551,37.881957
1000 KEITH AV,VANDALISM,2019-07-20 12:30:00,-122.266998,37.890366
1100 GILMAN ST,THEFT MISD. (UNDER $950),2019-07-20 07:20:00,-122.29489,37.880667
1400 SHATTUCK AV,THEFT MISD. (UNDER $950),2019-07-20 23:35:00,-122.269551,37.881957
900 VIRGINIA ST,THEFT MISD. (UNDER $950),2019-07-20 12:00:00,-122.298043,37.872545
1700 7TH ST,THEFT FELONY (OVER $950),2019-07-20 00:00:00,-122.297999,37.872404
1600 THOUSAND OAKS BL,THEFT FROM AUTO,2019-07-20 05:00:00,-122.285222,37.896558
2100 VINE ST,THEFT FELONY (OVER $950),2019-07-20 23:30:00,-122.269032,37.880266
2300 FULTON ST,BURGLARY RESIDENTIAL,2019-07-20 17:00:00,-122.266003,37.867822
3100 SACRAMENTO ST,THEFT MISD. (UNDER $950),2019-07-20 10:00:00,-122.278651,37.851477
2900 9TH ST,ASSAULT/BATTERY MISD.,2019-07-20 22:14:00,-122.289588,37.853638
2200 SHATTUCK AV,THEFT FROM PERSON,2019-07-20 16:28:00,-122.268028,37.869363
2400 MARTIN LUTHER KING JR WY,VANDALISM,2019-07-20 00:01:00,-122.272291,37.865059
2000 5TH ST,BURGLARY COMMERCIAL,2019-07-20 18:00:00,-122.298682,37.867271
1100 ADDISON ST,VANDALISM,2019-07-20 23:00:00,-122.291751,37.868161
ASHBY AV & 7TH ST,NARCOTICS,2019-07-21 23:00:00,-122.291088,37.851017
REGENT STREET & PARKER ST,ROBBERY,2019-07-21 21:58:00,-122.257622,37.863369
1200 CURTIS ST,DISTURBANCE,2019-07-21 21:20:00,-122.289458,37.882957
2ND STREET & ADDISON ST,DOMESTIC VIOLENCE,2019-07-21 20:07:00,-122.301707,37.86581
600 EUCLID AV,BURGLARY RESIDENTIAL,2019-07-21 04:10:00,-122.267684,37.900934
1900 VINE ST,THEFT MISD. (UNDER $950),2019-07-21 00:00:00,-122.273638,37.879679
2500 PIEDMONT AV,BURGLARY RESIDENTIAL,2019-07-21 06:15:00,-122.251595,37.865868
2800 MABEL ST,NARCOTICS,2019-07-21 05:20:00,-122.284746,37.855042
SHATTUCK AV & UNIVERSITY AV,THEFT MISD. (UNDER $950),2019-07-21 15:11:00,-122.268407,37.872185
2700 9TH ST,VEHICLE STOLEN,2019-07-21 16:00:00,-122.290797,37.857336
1600 PRINCE ST,BURGLARY AUTO,2019-07-21 20:30:00,-122.276489,37.85177
2200 BONAR ST,FRAUD/FORGERY,2019-07-21 09:00:00,-122.286984,37.86695
1200 5TH ST,THEFT MISD. (UNDER $950),2019-07-21 16:18:00,-122.303056,37.880756
1900 SHATTUCK AV,FRAUD/FORGERY,2019-07-21 19:05:00,-122.268616,37.873687
1100 HOPKINS ST,BURGLARY RESIDENTIAL,2019-07-21 22:00:00,-122.293681,37.875281
1600 UNIVERSITY AV,IDENTITY THEFT,2019-07-21 00:00:00,-122.27958,37.870652
200 MARINA BLVD,ALCOHOL OFFENSE,2019-07-21 09:15:00,-122.313656,37.868667
2500 HILLEGASS AVE,THEFT MISD. (UNDER $950),2019-07-21 16:00:00,-122.256487,37.865149
400 PANORAMIC WAY,THEFT MISD. (UNDER $950),2019-07-21 22:00:00,-122.245117,37.869396
